,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
219,北京小唱科技有限公司,唱吧-玩音乐，就上唱吧！,150-500人,D轮及以上,朝阳区,php高级开发工程师,3-5年,本科,25k-45k,互联网+ 核心部门 福利优,"移动互联网,游戏",开发|测试|运维类,"节日礼物,股票期权,带薪年假,员工海外游",后端开发,北京
220,柔持（北京）科技有限公司,鲸鱼外教培优,500-2000人,B轮,朝阳区,高级php开发工程师（后台系统）,5-10年,本科,25k-40k,前景好 晋升空间大,教育,开发|测试|运维类,"交通补助,绩效奖金,带薪年假,节日礼物",后端开发,北京
221,北京点石经纬科技有限公司,OKAY智慧教育,500-2000人,B轮,海淀区,php架构师,5-10年,本科,30k-35k,K12,"移动互联网,教育",开发|测试|运维类,"五险一金,带薪年假,节日礼物,午餐补助",后端开发,北京
222,北京小年糕互联网技术有限公司,小年糕,150-500人,D轮及以上,海淀区,后端开发工程师（php/go）,3-5年,本科,20k-40k,"指数增长,学习成长,价值实现,专家同事",软件开发,开发|测试|运维类,"免费三餐,免费零食饮料,全额五险一金,试用期全薪",后端开发,北京
223,厦门汇亨量化网络科技有限公司,汇亨量化,15-50人,未融资,思明区,php开发工程师,1-3年,不限,7k-13k,五险一金 周末双休 节日福利 下午茶,"软件开发,区块链",开发|测试|运维类,,后端开发,厦门
224,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,高级/资深PHP工程师,3-5年,本科,25k-45k,六险一金 免费三餐 发展前景 奖金丰厚,房产家居,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
225,时趣互动（北京）科技有限公司,时趣social-touch,500-2000人,D轮及以上,朝阳区,中级PHP工程师,3-5年,本科,10k-20k,补充医疗保险 弹性工作 大牛带队,移动互联网,开发|测试|运维类,"弹性工作,年终奖金,个性福利,带薪年假",后端开发,北京
226,北京美住美宿科技有限公司,美住,500-2000人,B轮,朝阳区,php全栈开发工程师,3-5年,本科,20k-35k,扁平化管理 五险一金 优质行业,"消费生活,电商",开发|测试|运维类,,后端开发,北京
227,北京小步大成科技有限公司,小步在家早教,500-2000人,B轮,朝阳区,PHP(J10025),3-5年,本科,15k-25k,包晚餐 六险一金 年终0-3个月奖金,"移动互联网,教育",开发|测试|运维类,"六险一金,每月团建,年底15薪,提供丰盛晚餐",后端开发,北京
228,广州优盟广告策划有限公司,优盟广告,50-150人,未融资,番禺区,PHP后台开发,1-3年,大专,8k-15k,多元化环境，氛围轻松,广告营销,开发|测试|运维类,"带薪年假,弹性工作,英语氛围浓厚,环境舒适",后端开发,广州
229,武汉踏浪出海科技有限公司,Firestorm,15-50人,A轮,洪山区,php开发工程师,3-5年,本科,9k-16k,"扁平化管理,发展空间大,股票期权","移动互联网,金融",开发|测试|运维类,"发展快,股票期权,年终分红,扁平管理",后端开发,武汉
230,云汉芯城（上海）互联网科技股份有限公司,云汉芯城,500-2000人,C轮,松江区,高级php开发工程师,5-10年,本科,20k-30k,公司已盈利 晋升机制完善 加班少,电商,开发|测试|运维类,"节日礼物,岗位晋升,技能培训,领导好",后端开发,上海
231,北京小易数智科技有限公司,小易数智,50-150人,天使轮,海淀区,php开发工程师,1-3年,大专,16k-20k,五险、带薪年假、弹性工作、节日福利等,"电商,软件开发",开发|测试|运维类,"带薪年假,弹性工作,领导好,岗位晋升",后端开发,北京
232,北京小易数智科技有限公司,小易数智,50-150人,天使轮,海淀区,php开发工程师,3-5年,大专,15k-20k,五险、带薪年假、弹性工作、节日福利等,"电商,软件开发",开发|测试|运维类,"带薪年假,弹性工作,领导好,岗位晋升",后端开发,北京
233,深圳市云歌人工智能技术有限公司,深圳市云歌人工智能技术有限公司,50-150人,天使轮,南山区,php高级开发工程师,3-5年,本科,15k-25k,"工作环境好,优秀团队,发展迅速。",移动互联网,开发|测试|运维类,"专项奖金,股票期权,午餐补助,交通补助",后端开发,深圳
234,上海韩创网络科技有限公司,韩创科技,500-2000人,不需要融资,浦东新区,中级PHP开发,1-3年,本科,15k-20k,五险一金 周末双休 团队nice,"移动互联网,文娱丨内容",开发|测试|运维类,"年终分红,绩效奖金,五险一金,带薪年假",后端开发,上海
235,深圳小鹅网络技术有限公司,小鹅（小鹅通）,500-2000人,B轮,南山区,PHP研发工程师（中级）,3-5年,本科,12k-20k,发展前景好、核心项目、领导nice、技术大牛,"移动互联网,社交",开发|测试|运维类,"扁平管理,领导nice,专项奖金,定期体检",后端开发,深圳
236,安徽省刀锋网络科技有限公司,安徽省刀锋网络科技有限公司,500-2000人,B轮,东湖新技术开发区,PHP微服务架构师,5-10年,本科,20k-30k,氛围好,"移动互联网,游戏",开发|测试|运维类,"年底双薪,专项奖金,年终分红,带薪年假",后端开发,武汉
237,上海韩创网络科技有限公司,韩创科技,500-2000人,不需要融资,浦东新区,中高级PHP工程师,3-5年,大专,12k-18k,"老板好,氛围佳,环境优,美女多","移动互联网,文娱丨内容",开发|测试|运维类,"年终分红,绩效奖金,五险一金,带薪年假",后端开发,上海
238,杭州炫乐文化创意有限公司,蜜桃家族,50-150人,未融资,江干区,PHP后端开发工程师,1-3年,本科,15k-20k,福利待遇好,文娱丨内容,开发|测试|运维类,,后端开发,杭州
239,家宅融智（北京）科技有限公司,好好住,150-500人,B轮,朝阳区,高级PHP开发工程师G00014,3-5年,本科,20k-30k,周末双休 五险一金 岗位晋升,"移动互联网,社交",开发|测试|运维类,"技能培训,股票期权,带薪年假,年度旅游",后端开发,北京
240,湖北盛天网络技术股份有限公司,盛天网络,500-2000人,上市公司,东湖新技术开发区,php开发工程师,3-5年,大专,10k-13k,福利好 发展快,"游戏,文娱丨内容",开发|测试|运维类,"专项奖金,五险一金,通讯津贴,交通补助",后端开发,武汉
241,杭州邻汇网络科技有限公司,邻汇吧,150-500人,B轮,余杭区,高级php开发工程师,3-5年,大专,15k-25k,全员持股，五险一金，萌宠同事,企业服务,开发|测试|运维类,"带薪年假,午餐补助,弹性工作,技能培训",后端开发,杭州
242,家宅融智（北京）科技有限公司,好好住,150-500人,B轮,朝阳区,资深PHP开发工程师G00088,5-10年,本科,25k-35k,五险一金 带薪年假 年底奖金 大咖云集,"移动互联网,社交",开发|测试|运维类,"技能培训,股票期权,带薪年假,年度旅游",后端开发,北京
243,北京密境和风科技有限公司,花椒直播,150-500人,不需要融资,武侯区,PHP开发工程师（成都）,3-5年,本科,10k-20k,"交通补助,餐补,补充医疗,发展空间大",社交,开发|测试|运维类,"带薪年假,扁平管理,领导好,交通补助",后端开发,成都
244,深圳小鹅网络技术有限公司,小鹅（小鹅通）,500-2000人,B轮,南山区,高级后端开发(php＋go）,5-10年,本科,20k-30k,发展空间大,"移动互联网,社交",开发|测试|运维类,"扁平管理,领导nice,专项奖金,定期体检",后端开发,深圳
245,成都医云科技有限公司,医联,500-2000人,D轮及以上,高新区,（中/高级）PHP开发工程师,1-3年,本科,13k-25k,独角兽企业 互联网医疗风口 准上市,"社交,医疗丨健康",开发|测试|运维类,"专项奖金,绩效奖金,岗位晋升,扁平管理",后端开发,成都
246,成都伊布鲁克科技有限责任公司,伊布鲁克,15-50人,未融资,高新区,php开发工程师,1-3年,大专,8k-10k,五险一金，带薪休假，双休,"电商,软件开发",开发|测试|运维类,,后端开发,成都
247,海南星嘉科技有限公司,海南星嘉科技有限公司,150-500人,不需要融资,海珠区,php开发工程师,1-3年,大专,8k-12k,免费三餐 月度绩效奖金 13薪 年终奖,游戏,开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,节日礼物",后端开发,广州
248,深圳市顺丰同城物流有限公司,顺丰同城,2000人以上,天使轮,海淀区,高级php开发工程师,5-10年,本科,20k-40k,环境待遇好，领导NICE，弹性时间,消费生活,开发|测试|运维类,"领导好,节日礼物,岗位晋升,五险一金",后端开发,北京
249,广州火树网络科技有限公司,火速SDK,15-50人,未融资,天河区,中级php开发工程师,1-3年,大专,9k-13k,每周下午茶 餐补,"移动互联网,游戏",开发|测试|运维类,"年底双薪,午餐补助,绩效奖金,带薪年假",后端开发,广州
250,广州摩翼信息科技有限公司,翼课网,500-2000人,不需要融资,长安区,PHP研发工程师,1-3年,本科,7k-12k,朝阳行业，周末双休，年终奖金,"移动互联网,教育",开发|测试|运维类,"节日礼物,在线教育,岗位晋升,五险一金",后端开发,西安
251,厦门指纹科技有限公司,指纹科技,150-500人,不需要融资,思明区,PHP工程师,3-5年,本科,13k-16k,PHP,电商,开发|测试|运维类,"五险一金,生日福利,带薪年假,公司下午茶",后端开发,厦门
252,新浪时金（上海）信息技术有限公司,新浪时金,150-500人,上市公司,浦东新区,php开发工程师,3-5年,本科,15k-30k,上市公司，福利待遇好,金融,开发|测试|运维类,"技能培训,节日礼物,绩效奖金,年度旅游",后端开发,上海
253,深圳市蛋壳创意科技有限公司,蛋壳创意科技,50-150人,未融资,龙岗区,PHP开发工程师-高级,1-3年,大专,9k-14k,"地铁周边,年轻团队,下午茶,季度提薪，双休","移动互联网,其他",开发|测试|运维类,,后端开发,深圳
254,广州伊智信息科技有限公司,伊智,500-2000人,不需要融资,天河区,PHP高级开发工程师,5-10年,本科,15k-25k,"弹性工作制,季度奖金,年度加薪,五险一金",消费生活,开发|测试|运维类,"绩效奖金,专项奖金,股票期权,节日礼物",后端开发,广州
255,杭州晓宇科技有限公司,红蓝CP,50-150人,A轮,西湖区,php工程师,3-5年,不限,15k-30k,氛围轻松，期权鼓励，恋爱社交，大牛聚集,"移动互联网,社交",开发|测试|运维类,"技能培训,股票期权,带薪年假,绩效奖金",后端开发,杭州
256,深圳市汇星科学研究有限公司,汇星科学研究,150-500人,不需要融资,龙华新区,php高级开发工程师,5-10年,本科,15k-30k,发展前景好，五险一金，员工活动丰富,"电商,软件开发",开发|测试|运维类,,后端开发,深圳
257,上海韩创网络科技有限公司,韩创科技,500-2000人,不需要融资,浦东新区,高级PHP开发（yii2）-9.22,3-5年,本科,15k-25k,季度调薪，高成长，领导nice，交通方便,"移动互联网,文娱丨内容",开发|测试|运维类,"年终分红,绩效奖金,五险一金,带薪年假",后端开发,上海
258,北京华图宏阳网络科技有限公司,华图在线,150-500人,D轮及以上,海淀区,php高级开发工程师,5-10年,本科,25k-40k,加班可调休，享有年休假，年终奖等。,移动互联网,开发|测试|运维类,"绩效奖金,五险一金,通讯津贴,带薪年假",后端开发,北京
259,深圳市果酱时代科技有限公司,果酱时代,50-150人,B轮,南山区,PHP开发实习生,不限,本科,4k-5k,下午茶 氛围好 领导好,"移动互联网,社交",开发|测试|运维类,"年底双薪,股票期权,带薪年假,扁平管理",后端开发,深圳
260,齐数科技（上海）有限公司,齐数科技（上海）有限公司,50-150人,未融资,朝阳区,php后端开发工程师,3-5年,本科,12k-20k,地铁周边、商业保险、出国旅行、五险一金,"移动互联网,文娱丨内容",开发|测试|运维类,"午餐补助,定期体检,节日礼物,出国旅游",后端开发,北京
261,杭州晓宇科技有限公司,红蓝CP,50-150人,A轮,西湖区,php开发工程师,1-3年,本科,15k-20k,技术大牛；晋升空间；快速成长； 不打卡,"移动互联网,社交",开发|测试|运维类,"技能培训,股票期权,带薪年假,绩效奖金",后端开发,杭州
262,齐数科技（上海）有限公司,齐数科技（上海）有限公司,50-150人,未融资,朝阳区,php开发主管,5-10年,本科,15k-25k,出国旅行、五险一金、住房、交通、餐补,"移动互联网,文娱丨内容",开发|测试|运维类,"午餐补助,定期体检,节日礼物,出国旅游",后端开发,北京
263,新浪网技术（中国）有限公司,新浪网,2000人以上,上市公司,海淀区,PHP开发工程师/Go 开发工程师,1-3年,本科,18k-36k,健身房，免费班车，免费早餐,文娱丨内容,开发|测试|运维类,"免费班车,岗位晋升,五险一金,定期体检",后端开发,北京
264,北京萌宝教育科技有限公司,萌宝教育,150-500人,不需要融资,雁塔区,php开发工程师,3-5年,本科,12k-20k,教育领域发展前景可观，技术团队势力雄厚。,"教育,文娱丨内容",开发|测试|运维类,"年底双薪,带薪年假,定期体检,专项奖金",后端开发,西安
265,北京掌娱互动文化传播有限公司,一刻talks,50-150人,A轮,东城区,PHP,1-3年,本科,13k-18k,"前景,高薪好福利,氛围轻松","移动互联网,文娱丨内容",开发|测试|运维类,"绩效奖金,带薪年假,扁平管理,年底双薪",后端开发,北京
266,广州依琪信息科技有限公司,依琪信息科技,50-150人,不需要融资,白云区,php开发工程师,1-3年,大专,8k-10k,五险一金 带薪年假 全勤奖 工龄奖,"移动互联网,电商",开发|测试|运维类,"五险一金,绩效奖金,午餐补助,带薪年假",后端开发,广州
267,成都天府星空网络科技有限公司,天府星空集团,500-2000人,不需要融资,高新区,php高级开发工程师,3-5年,本科,11k-15k,五险一金 全勤奖 带薪年假 员工生日会,"电商,移动互联网",开发|测试|运维类,"技能培训,带薪年假,绩效奖金,年终分红",后端开发,成都
268,武汉市可待科技有限公司,可待科技,15-50人,不需要融资,洪山区,PHP产品研发工程师,3-5年,本科,9k-14k,免费零食，丰厚的项目奖金，轻松的工作氛围,"移动互联网,电商",开发|测试|运维类,"技能培训,年底双薪,专项奖金,绩效奖金",后端开发,武汉
269,广州依琪信息科技有限公司,依琪信息科技,50-150人,不需要融资,白云区,php开发工程师,1-3年,大专,8k-15k,社会保险 全勤奖 工龄奖,"移动互联网,电商",开发|测试|运维类,"五险一金,绩效奖金,午餐补助,带薪年假",后端开发,广州
270,北京新氧科技有限公司,北京新氧科技有限公司,500-2000人,上市公司,朝阳区,php高级开发工程师,3-5年,本科,25k-50k,上市公司，带薪年假，年轻化，弹性工作,"移动互联网,消费生活",开发|测试|运维类,"年终分红,绩效奖金,股票期权,专项奖金",后端开发,北京
271,武汉市可待科技有限公司,可待科技,15-50人,不需要融资,洪山区,php开发,1-3年,本科,7k-12k,免费零食，丰厚的项目奖金，轻松的工作氛围,"移动互联网,电商",开发|测试|运维类,"技能培训,年底双薪,专项奖金,绩效奖金",后端开发,武汉
272,标贝（北京）科技有限公司,标贝科技,150-500人,A轮,海淀区,PHP研发工程师(标注平台),3-5年,本科,15k-25k,五险一金 晋升空间,人工智能,开发|测试|运维类,,后端开发,北京
273,成都晨云信息技术有限责任公司,晨云信息,15-50人,未融资,青羊区,中高级php开发工程师,3-5年,本科,10k-15k,福利好，加班少，行业前景好,"移动互联网,数据服务",开发|测试|运维类,"带薪年假,绩效奖金,年度旅游,帅哥多",后端开发,成都
274,成都晨云信息技术有限责任公司,晨云信息,15-50人,未融资,青羊区,初级PHP开发工程师,1-3年,大专,6k-9k,福利好，加班少，行业前景好,"移动互联网,数据服务",开发|测试|运维类,"带薪年假,绩效奖金,年度旅游,帅哥多",后端开发,成都
275,北京密境和风科技有限公司,花椒直播,150-500人,不需要融资,朝阳区,php高级开发工程师,5-10年,本科,30k-40k,团队稳定 五险一金 福利团建 领导nice,社交,开发|测试|运维类,"带薪年假,扁平管理,领导好,交通补助",后端开发,北京
276,OPPO广东移动通信有限公司,OPPO,2000人以上,不需要融资,南山区,PHP工程师/高级工程师,3-5年,本科,20k-40k,大平台、技术氛围好、发展前景好,硬件,开发|测试|运维类,"丰厚年终,扁平管理,追求极致,本分",后端开发,深圳
277,智线云科技（北京）有限公司,ZingFront智线,50-150人,A轮,洪山区,中高级php开发工程师,3-5年,本科,12k-20k,六险一金 超长年假 绩效奖金 福利多多,"移动互联网,数据服务",开发|测试|运维类,"绩效奖金,股票期权,领导好,扁平管理",后端开发,武汉
278,深圳盈富斯科技有限公司,盈富斯,150-500人,C轮,南山区,PHP工程师,1-3年,本科,13k-20k,奖金激励，五险一金，电商平台,电商,开发|测试|运维类,"股票期权,带薪年假,五险一金,弹性工作",后端开发,深圳
279,湖北连邦云创科技有限公司,连邦云创,50-150人,未融资,洪山区,PHP后端开发工程师,1-3年,本科,6k-8k,五险一金 年终奖金 交通补贴 绩效奖金,"信息安全,数据服务",开发|测试|运维类,"年底双薪,专项奖金,年终分红,带薪年假",后端开发,武汉
280,广州新际网络科技有限公司,新际网络,50-150人,未融资,番禺区,php程序员,1-3年,大专,7k-11k,"绩效奖金,团队旅游,超甲级办公,年终奖金","移动互联网,消费生活",开发|测试|运维类,"超甲级写字楼,免费咖啡,VIP休息室,绩效奖金",后端开发,广州
281,广州市搜游网络科技有限公司,广州市搜游网络科技,15-50人,A轮,天河区,php高级开发工程师,5-10年,大专,18k-25k,五险一金，带薪年假,移动互联网,开发|测试|运维类,,后端开发,广州
282,岩心科技（深圳）有限公司,AKULAKU,500-2000人,D轮及以上,朝阳区,高级PHP (J10780),3-5年,本科,15k-30k,带薪年假，扁平管理，五险一金，发展空间大,"移动互联网,金融",开发|测试|运维类,"美女如云,股票期权,高速发展,扁平管理",后端开发,北京
283,上海花千树信息科技有限公司北京分公司,世纪佳缘,2000人以上,上市公司,朝阳区,php开发工程师,1-3年,本科,10k-15k,六险一金、餐补、稳定发展、团队nice,移动互联网,开发|测试|运维类,"节日礼物,技能培训,绩效奖金,岗位晋升",后端开发,北京
284,北京悦活教育科技有限责任公司,希悦,15-50人,不需要融资,海淀区,PHP后端工程师,3-5年,本科,20k-40k,年轻友爱 发展广阔 交通便利 福利完善,"移动互联网,教育",开发|测试|运维类,"地铁2分钟,校内宿舍,超大体育馆,健康自助餐",后端开发,北京
285,广州三毛信息科技有限公司,三毛游,15-50人,A轮,越秀区,PHP开发组长,3-5年,本科,12k-15k,发展前景大,"移动互联网,旅游",开发|测试|运维类,"绩效奖金,通讯津贴,定期体检,带薪年假",后端开发,广州
286,广州伊的家网络科技有限公司,伊的家,2000人以上,不需要融资,番禺区,PHP高级开发工程师,5-10年,大专,15k-22k,"13~17薪,团队扁平化,发展空间大",电商,开发|测试|运维类,"绩效奖金,专项奖金,股票期权,节日礼物",后端开发,广州
287,广州伊的家网络科技有限公司,伊的家,2000人以上,不需要融资,番禺区,中高级PHP开发工程师,3-5年,大专,13k-20k,大平台，年轻团队，年终奖（13~17薪），技术分享,电商,开发|测试|运维类,"绩效奖金,专项奖金,股票期权,节日礼物",后端开发,广州
288,数说新奇信息技术（上海）有限公司,DigitalX,15-50人,不需要融资,黄浦区,PHP开发经理,3-5年,本科,15k-25k,五险一金 补充医疗 员工旅游 年终奖金,"移动互联网,广告营销",开发|测试|运维类,"年底双薪,节日礼物,技能培训,绩效奖金",后端开发,上海
289,锅圈供应链（上海）有限公司,锅圈供应链,500-2000人,C轮,高新区,php开发工程师,3-5年,大专,7k-13k,200人研发团队,不限,开发|测试|运维类,"管理规范,美女多,领导好,扁平管理",后端开发,郑州
290,成都心田花开科技有限公司,心田花开,500-2000人,未融资,武侯区,中级PHP研发工程师,1-3年,本科,10k-15k,发展空间大 优秀的牛人团队,教育,开发|测试|运维类,"弹性工作,扁平管理,技能培训,节日礼物",后端开发,成都
291,成都心田花开科技有限公司,心田花开,500-2000人,未融资,武侯区,PHP架构师,5-10年,本科,20k-30k,发展空间大 优秀的牛人团队,教育,开发|测试|运维类,"弹性工作,扁平管理,技能培训,节日礼物",后端开发,成都
292,钰真(上海）信息技术有限公司,钰真,150-500人,未融资,浦东新区,php工程师,3-5年,本科,15k-20k,扁平管理 做五休二 轻松活跃办公氛围,"电商,其他",开发|测试|运维类,,后端开发,上海
293,北京摩点会想科技有限公司,摩点网,50-150人,A轮,朝阳区,高级PHP/Go语言开发工程师,3-5年,本科,15k-25k,六险一金，带薪假期，年底奖金，发展空间大,"社交,文娱丨内容",开发|测试|运维类,"带薪年假,绩效奖金,五险一金,免费早餐",后端开发,北京
294,上海尤恩信息技术有限公司,上海尤恩,50-150人,不需要融资,徐汇区,中级PHP开发工程师,1-3年,本科,10k-15k,节日福利 带薪年假,"移动互联网,金融",开发|测试|运维类,,后端开发,上海
295,深圳市小亿网络有限公司,万师傅,150-500人,A轮,宝安区,php开发工程师（中级）,3-5年,本科,10k-15k,弹性上班，双休，团队氛围好，发展前景好,"电商,消费生活",开发|测试|运维类,"技能培训,岗位晋升,扁平管理,年底双薪",后端开发,深圳
296,上海瑛太莱信息科技有限公司,瑛太莱,500-2000人,不需要融资,长宁区,php开发工程师,3-5年,本科,17k-34k,年底双薪 年度体检 年度旅游 下午茶,电商,开发|测试|运维类,"带薪年假,年底双薪,年度旅游,弹性工作",后端开发,上海
297,河南邦耀网络科技有限公司,邦耀科技,50-150人,未融资,郑东新区,高级php开发工程师,5-10年,本科,10k-15k,五险一金，岗位晋升，福利优厚，大牛云集,"移动互联网,企业服务",开发|测试|运维类,,后端开发,郑州
