,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
395,网易（杭州）网络有限公司,网易,2000人以上,上市公司,天河区,Python服务端开发工程师 - 游戏应用与平台发,1-3年,本科,20k-40k,"平台,薪资待遇",电商,开发|测试|运维类,"节日礼物,技能培训,免费班车,带薪年假",后端开发,广州
396,浙江供友文化传媒有限公司,供友文化传媒,50-150人,未融资,拱墅区,python爬虫工程师,1-3年,本科,15k-25k,cool,文娱丨内容、电商,开发|测试|运维类,,后端开发,杭州
397,天津奥弗网络技术有限公司,奥弗网络,500-2000人,上市公司,朝阳区,python开发工程师,3-5年,本科,25k-40k,技术型团队,移动互联网 电子商务,开发|测试|运维类,,后端开发,北京
398,上海别样秀数据科技有限公司,别样app,150-500人,B轮,浦东新区,Python下单机器人工程师（Selenium方向,3-5年,本科,10k-20k,"高速增长,精英团队,工程师文化","移动互联网,电商",开发|测试|运维类,"美女多,弹性工作,五险一金,做五休二",后端开发,上海
399,上海别样秀数据科技有限公司,别样app,150-500人,B轮,浦东新区,Python爬虫工程师(Selenium方向),不限,本科,10k-20k,"高速增长,精英团队,工程师文化","移动互联网,电商",开发|测试|运维类,"美女多,弹性工作,五险一金,做五休二",后端开发,上海
400,上海趋佳信息科技有限公司,Each+,50-150人,未融资,宝安区,python开发工程师,3-5年,本科,15k-25k,商业保险，阅读团建，年度旅游，扁平管理，,移动互联网,开发|测试|运维类,"年底双薪,定期体检,带薪年假,年度旅游",后端开发,深圳
401,深圳市浩海云科技有限公司,浩海云科技,15-50人,A轮,龙岗区,Python开发工程师,1-3年,本科,12k-18k,福利待遇、发展空间、项目奖励、团队期权,"信息安全,硬件",开发|测试|运维类,"专项奖金,股票期权,年终分红,绩效奖金",后端开发,深圳
402,上海易宝软件有限公司南京分公司,上海易宝,150-500人,未融资,龙岗区,python开发工程师,1-3年,本科,12k-24k,大平台 新技术 职业发展空间大 加班费,移动互联网,开发|测试|运维类,"绩效奖金 ,专项奖金 ,五险一金 ,交通补助 ",后端开发,深圳
403,武汉佰钧成技术有限责任公司,武汉佰钧成技术有限责任公司,2000人以上,不需要融资,良庆区,python开发工程师,3-5年,大专,8k-16k,领导nice,移动互联网,开发|测试|运维类,"带薪年假,计算机软件,管理规范,定期体检",后端开发,南宁
404,深圳市有为信息技术发展有限公司,有为信息,500-2000人,不需要融资,龙岗区,Python,3-5年,本科,10k-20k,福利好，氛围好，六险一金，年度奖金,"移动互联网,硬件",开发|测试|运维类,"年底双薪,带薪年假,午餐补助,节日礼物",后端开发,深圳
405,叽里呱啦文化传播（上海）有限公司,叽里呱啦,500-2000人,B轮,普陀区,python开发工程师,1-3年,本科,15k-30k,风口行业 牛人多多 氛围简单 呱呱餐厅,"移动互联网,教育",开发|测试|运维类,"年底双薪,带薪年假,出国旅游,没有996",后端开发,上海
406,圆通速递有限公司,圆通,2000人以上,上市公司,余杭区,高级python开发工程师,3-5年,本科,18k-25k,上市公司，前景好，氛围好，调薪机会多,物流丨运输,开发|测试|运维类,"技能培训,免费班车,专项奖金,岗位晋升",后端开发,杭州
407,北京融数联智科技有限公司,融数联智,15-50人,A轮,浦东新区,python开发工程师,3-5年,本科,20k-35k,前沿的行业，期权激励，公司资金，资源强大,"企业服务,数据服务",开发|测试|运维类,,后端开发,上海
408,深圳兆日科技股份有限公司,兆日科技,150-500人,上市公司,福田区,python开发工程师,3-5年,本科,10k-20k,上市公司 年底奖金 双休,"移动互联网,金融",开发|测试|运维类,"技能培训,节日礼物,带薪年假,年度旅游",后端开发,深圳
409,北京猿力未来科技有限公司,猿辅导,2000人以上,D轮及以上,朝阳区,编程讲师（python系统班）,1-3年,本科,15k-20k,"福利待遇大,扁平化管理,年底旅行","移动互联网,教育",教育|培训,"股票期权,年底双薪,五险一金,带薪年假",教师,北京
410,北京猿力未来科技有限公司,猿辅导,2000人以上,D轮及以上,朝阳区,python教研,不限,本科,15k-25k,福利待遇好，地铁周边，年度旅行，年底双薪,"移动互联网,教育",教育|培训,"股票期权,年底双薪,五险一金,带薪年假",培训,北京
411,南京贝湾信息科技有限公司,扇贝,150-500人,B轮,玄武区,Python答疑老师实习生（可远程实习）,在校/应届,本科,4k-6k,"团队棒,个人成长快","移动互联网,教育",开发|测试|运维类,"节日礼物,带薪年假,扁平管理,定期体检",后端开发,南京
412,上海思勰投资管理有限公司,思勰投资,15-50人,不需要融资,浦东新区,python开发工程师,1-3年,本科,20k-40k,带薪年假、免费水果零食,金融,开发|测试|运维类,"绩效奖金,午餐补助,带薪年假,定期体检",数据开发,上海
413,北京神荼科技有限公司,神荼科技,15-50人,天使轮,历城区,Python开发实习,在校/应届,本科,3k-5k,转正机会,"信息安全,区块链",开发|测试|运维类,,后端开发,济南
414,武汉小安科技有限公司,小安科技,50-150人,A轮,东湖新技术开发区,python高级开发工程师,3-5年,本科,10k-15k,14薪 加班费 双休 股权激励,"移动互联网,硬件",开发|测试|运维类,"股票期权,绩效奖金,扁平管理,领导好",后端开发,武汉
415,深圳市有鱼智能科技有限公司,有鱼智能科技,150-500人,上市公司,朝阳区,Python实习,在校/应届,硕士,5k-7k,"上市集团,香港券商,环境好，牛人多","移动互联网,金融",开发|测试|运维类,"节日礼物,股票期权,带薪年假,绩效奖金",后端开发,北京
416,上海江煦信息科技有限公司,上海江煦信息科技,15-50人,不需要融资,徐汇区,python开发工程师,1-3年,本科,8k-16k,同事非常nice 俊男美女 领导也很nice,"移动互联网,硬件",开发|测试|运维类,,后端开发,上海
417,杭州览众数据科技有限公司,览众数据,150-500人,B轮,滨江区,后端工程师（Python方向）,3-5年,本科,14k-25k,"风口行业、快速学习,快速成长,节日福利","人工智能,数据服务",开发|测试|运维类,"技能培训,股票期权,带薪年假,绩效奖金",后端开发,杭州
418,厦门亿联网络技术股份有限公司,亿联网络,500-2000人,上市公司,湖里区,python开发工程师,1-3年,本科,14k-20k,发展前景，技术团队，年终奖，视频会议,移动互联网,开发|测试|运维类,"技能培训,免费班车,带薪年假,绩效奖金",后端开发,厦门
419,大鱼竞技（北京）网络科技有限公司,大鱼竞技,50-150人,天使轮,朝阳区,急招python游戏后端开发,5-10年,本科,28k-35k,高额项目金奖 国外游,移动互联网,开发|测试|运维类,,后端开发,北京
420,上海牧客网络科技有限公司,牧客网络,50-150人,天使轮,嘉定区,python工程师,3-5年,本科,15k-30k,"公司氛围轻松，老板NICE,欢迎有想法的你加入","企业服务,软件开发",开发|测试|运维类,,后端开发,上海
421,上海赢谊物联网科技有限公司,赢谊科技,15-50人,A轮,静安区,python后端开发工程师,3-5年,本科,15k-20k,扁平化管理，发展前景好,"移动互联网,硬件",开发|测试|运维类,"专项奖金,年底双薪,交通补助,午餐补助",后端开发,上海
422,上海邻我信息技术有限公司,上海邻我信息技术有限公司,15-50人,天使轮,徐汇区,python开发实习,在校/应届,不限,2k-4k,福利好，不打卡，成长空间大,"移动互联网,社交",开发|测试|运维类,"股票期权,弹性工作,技能培训,扁平管理",后端开发,上海
423,中铁信弘远（北京）软件科技有限责任公司,中铁信弘远,150-500人,不需要融资,海淀区,Python高级开发工程师,3-5年,本科,13k-25k,福利待遇优，发展前景好，团队气氛佳,"信息安全,数据服务",开发|测试|运维类,,后端开发,北京
424,深圳市明源云客电子商务有限公司,明源云,2000人以上,上市公司,南山区,Python敏捷开发leader,5-10年,本科,20k-40k,产品打磨、扁平管理、极客精神、福利赞,"企业服务,软件开发",开发|测试|运维类,"高额六险一金,年底双薪,绩效奖金,N项经费",高端技术职位,深圳
425,深圳市明源云客电子商务有限公司,明源云,2000人以上,上市公司,南山区,后端开发（python）,3-5年,本科,12k-24k,高端技术、敏捷开发、扁平管理、牛人多,"企业服务,软件开发",开发|测试|运维类,"高额六险一金,年底双薪,绩效奖金,N项经费",后端开发,深圳
426,北京金山云网络技术有限公司,金山云,2000人以上,D轮及以上,海淀区,Python开发实习生,在校/应届,本科,5k-6k,公司核心业务部门，发展前景好,"移动互联网,数据服务",开发|测试|运维类,"技能培训,节日礼物,瑜伽房,免费班车",后端开发,北京
427,上海丹焱信息科技有限公司,上海丹焱,15-50人,未融资,长宁区,python开发工程师,不限,本科,10k-20k,五险一金，年假，年终奖，年底双薪,"移动互联网,企业服务",开发|测试|运维类,"技能培训,年底双薪,股票期权,扁平管理",后端开发,上海
428,浙江天垂科技有限公司,TELETRAAN,15-50人,天使轮,滨江区,python后端工程师,不限,本科,15k-30k,"硅谷模式,MAC电脑,五险一金,氛围轻松","数据服务,企业服务",开发|测试|运维类,"硅谷技术,MAC环境,股票期权,绩效奖金",后端开发,杭州
